row_id	orders	rider	cost
4451937	140	491	1.9640000000000004
4480139	110	575	4.9193111111111119
4509450	91	967	1.4501946756007063
4536072	34	1065	3.2741565217391311
4595656	119,191	265	8.5780000000000012
4601399	92	584	0.38417777777777834
4643163	33	212	5.5081777777777789
4649239	118	401	0.044000000000000039
4659296	47	492	3.3231111111111127
4660225	74,103	694	1.6920000000000002
4715432	182	928	2.7900000000000009
4722847	71	114	3.0324000000000009
4740191	109	1071	0.58439999999999959
4772310	127	62	5.0880330623306236
4811827	36	919	0.37999999999999989
4857975	41	825	1.3879999999999999
4872035	17	675	0.76668047138047146
4885644	205	631	3.936177777777778
4960456	183	439	5.8506599605522691
4968623	4,55	224	2.7739999999999991
5012594	24,99	23	2.2910898989898998
5066044	7,89,111	206	8.6080666666666676
5078359	122	13	0.10199999999999854
5108448	115	1142	2.3559999999999999
5125042	8,203	79	3.7517493562706776
5172747	149	796	0.20800000000000018
5272466	56	611	1.4947222222222214
5275281	94	550	0.89690000000000047
5292269	116	563	0.28599999999999959
5333250	142,143	4	6.7099999999999991
5360830	43,62	469	5.2558444444444437
5437672	27,167	735	3.0875065843621399
5465744	181	271	1.3505257926306777
5473906	85	619	2.702
5575756	81,125	629	3.8305444444444459
5617552	157	696	1.3366777777777783
5649924	188	1146	4.5872111111111131
5716700	57	577	1.8640000000000001
5732322	60	1173	1.6045555555555548
5760331	16	921	1.4048444444444437
5771703	178	803	5.4200000000000017
5775476	13	865	0.4860999999999987
5788402	177,189	647	7.0479999999999992
