kind	id	value
order	162	0.3780733450274269
order	53	2.7400733450274264
order	194	7.2277039816398867
order	14	1.9103995932657505
order	121	3.5129824827682579
order	72	0.3528857606318071
order	32	3.4728357900396074
order	66	4.1708842444272562
order	67	2.4627635490114037
order	100	4.8762027797333802
order	68	0.87541778947187132
order	58	6.0668880127118916
order	129	2.0711592832853412
order	73	2.2645853403365748
order	12	3.2364301569621192
order	95	4.3441779296467748
order	10	2.6563386703134917
order	44	0.52431060874768598
order	180	5.1586309092169467
order	153	5.4465809235520117
order	128	1.3666389829131576
order	112	5.1743144136588457
order	146	3.0896490724007704
order	158	4.0704276411707507
order	0	0.86916652319171817
order	192	1.5673869845061061
order	154	0.75607334502742662
order	144	5.0745541121717164
order	122	5.5530643596704303
order	199	3.4018623962101069
order	46	2.0919483589277199
order	99	0.85007334502742693
order	62	5.1774307100556713
order	80	3.2151970312731883
order	7	4.9753678063006888
order	165	4.2993103887357753
order	54	4.7576947603622735
order	168	2.7704326344209962
order	179	4.194262991456517
order	119	2.6349934870870313
order	191	2.3322511228052036
order	188	2.421388303916896
order	124	4.840417891550123
order	65	4.513178230334562
order	175	3.8336984243588033
order	184	0.76207334502742685
order	143	1.5966601900777406
order	78	2.1931032276340079
order	130	4.7607622339163163
order	161	4.858607943513559
order	37	5.0816778273735057
order	39	2.8003466697265593
order	101	4.7607622339163163
order	45	2.626271589422823
order	87	3.8096465472534198
order	140	1.9467993974102231
order	183	4.1101806226588931
order	92	4.3735829435135587
order	52	3.7610377218127509
order	59	2.6032018479067274
rider	518	-0.62116652419171836
rider	325	0
rider	575	0
rider	203	0
rider	463	0
rider	560	0
rider	529	0
rider	302	0
rider	268	-1.7095108127467484
rider	195	0
rider	578	0
rider	330	0
rider	369	0
rider	208	0
rider	536	0
rider	35	-0.73439959426575041
rider	12	0
rider	151	0
rider	433	-0.88441038973577513
rider	296	0
rider	434	0
rider	36	0
rider	159	0
rider	241	0
rider	584	-0.057307256593747802
rider	442	-0.6710249143026259
rider	516	0
rider	43	0
rider	310	0
rider	220	-1.0460188855152754
rider	146	0
rider	406	0
rider	598	-1.2435388651121215
rider	72	0
rider	563	0
rider	238	0
rider	474	0
rider	430	0
rider	158	0
rider	8	0
rider	546	0
rider	571	0
rider	277	0
rider	255	0
rider	153	0
rider	577	0
rider	111	0
rider	207	-2.6762751284531054
rider	143	-0.95882722206112891
rider	520	0
rider	429	-0.9009873460907154
rider	214	0
rider	200	0
rider	513	-2.1277689588627497
rider	62	0
rider	148	0
rider	26	-0.25907497856726591
rider	267	-0.0085880800563526982
rider	505	0
rider	245	0
rider	349	0
rider	537	-0.013012326125415141
rider	287	0
rider	561	0
rider	589	0
rider	384	0
rider	269	0
rider	74	0
rider	196	0
rider	70	0
rider	323	0
rider	84	0
rider	246	0
rider	509	-1.3812325050916474
rider	482	-2.3760780820934908
rider	590	0
rider	177	-0.33080030603529309
rider	570	0
rider	77	0
rider	32	0
rider	519	0
rider	260	0
rider	581	0
rider	341	-0.12809987746480367
rider	212	-0.018756508723090093
rider	385	-0.28658092455201167
rider	142	0
rider	299	0
rider	165	0
rider	278	-1.144320729962593
rider	472	0
rider	593	0
rider	86	0
rider	422	0
rider	538	0
rider	444	-0.16456482351848933
rider	319	0
rider	462	0
rider	285	0
rider	486	0
rider	466	0
rider	399	0
rider	87	-1.0502230418968508
rider	47	-0.18868529510786836
rider	356	0
rider	107	0
rider	450	0
rider	186	-1.5139561883802755
rider	281	0
rider	162	-1.3562561904643147
rider	121	0
rider	394	0
rider	31	0
rider	122	-0.22562459522350053
rider	539	0
rider	326	0
rider	304	-0.14762459522349936
rider	322	0
rider	398	-1.5986818993139758
rider	502	0
rider	163	0
rider	373	0
rider	445	-0.44576814521657382
rider	37	-0.36605909586057095
rider	118	-0.001430469068603113
rider	16	0
rider	198	-1.5083216937073836
rider	423	0
rider	363	0
rider	275	0
rider	338	-0.50846191605181823
rider	42	0
rider	14	0
rider	467	0
rider	438	-1.1708843674004465
rider	478	0
rider	19	-0.79332063797453767
rider	179	0
rider	376	0
rider	273	-0.047945744587989836
rider	181	0
rider	81	-0.212073346027427
rider	264	0
rider	5	0
rider	132	0
rider	61	-0.016783070336655825
rider	342	-0.212073346027427
rider	56	-0.01170398263988659
rider	88	0
rider	410	0
rider	343	0
rider	305	0
rider	124	0
rider	76	-0.212073346027427
rider	388	0
rider	331	0
rider	95	0
rider	276	0
rider	432	0
rider	222	-0.11849693010705709
rider	566	0
rider	230	0
rider	335	0
rider	193	0
rider	521	-0.212073346027427
rider	67	-0.051672394941924771
rider	137	0
rider	558	0
rider	415	0
rider	0	0
rider	358	0
rider	115	0
rider	569	0
rider	205	-0.6127998901697842
rider	395	0
rider	254	0
rider	479	0
rider	219	0
rider	490	0
rider	525	-0.2714649933514437
rider	439	0
rider	354	0
rider	34	0
rider	210	0
rider	424	-0.028491226527796343
rider	248	-1.2157875081452731
rider	403	0
rider	491	0
rider	306	-1.9154245116832556
rider	194	-1.1989602016647836
rider	226	0
rider	217	0
rider	528	0
rider	38	-1.2542441888526428
rider	242	-0.6230521369079618
rider	313	-0.21207334602742689
rider	9	0
rider	39	0
rider	44	-0.29572764217074976
rider	579	0
rider	489	0
rider	555	0
rider	390	0
rider	180	0
rider	443	0
rider	237	0
rider	173	0
rider	282	0
rider	392	0
rider	451	0
rider	552	-0.0059767683007709849
rider	493	0
rider	41	-0.26107384341329798
rider	48	0
rider	339	-0.92306236199004577
rider	117	0
rider	251	0
rider	290	0
rider	364	0
rider	140	0
rider	418	0
rider	274	0
rider	413	0
rider	370	0
rider	391	0
rider	328	0
rider	316	0
rider	526	0
rider	125	0
rider	497	0
rider	303	0
rider	130	0
rider	182	-0.21207334602742689
rider	368	-0.036440676707152342
rider	58	-0.61114324132810127
rider	17	0
rider	386	-0.212073346027427
rider	416	0
rider	236	0
rider	6	-0.21207334602742711
rider	542	0
rider	30	0
rider	231	-0.42414669205485378
rider	293	0
rider	280	-0.28271342339382866
rider	229	0
rider	249	0
rider	507	-2.9614346168351129
rider	138	0
rider	250	0
rider	573	-0.08776327798788941
rider	421	-0.1092891129342588
rider	355	0
rider	425	0
rider	91	0
rider	216	0
rider	456	-0.63231721914603289
rider	447	-0.57725434390906205
rider	257	-0.41691181390419363
rider	389	0
rider	152	0
rider	372	0
rider	481	0
rider	92	0
rider	185	0
rider	22	0
rider	468	-0.045455414789057791
rider	492	-0.4676175934449418
rider	270	-0.36824134348142223
rider	101	0
rider	599	0
rider	262	0
rider	602	0
rider	141	-0.14209330740844006
rider	426	0
rider	557	0
rider	567	0
rider	332	-0.212073346027427
rider	446	0
rider	145	0
rider	586	0
rider	357	0
rider	57	0
rider	591	-1.6000001528689971
rider	29	0
rider	362	-0.80984608437188799
rider	449	0
rider	104	0
rider	135	0
rider	18	0
rider	265	-0.040980041709289594
rider	350	0
rider	59	-0.54009261761867555
rider	183	-0.7280582679542329
rider	78	-0.69506410922406658
rider	126	0
rider	550	0
rider	371	0
rider	192	-0.088176902600778817
rider	441	0
rider	340	-0.212073346027427
rider	346	0
rider	218	0
rider	46	0
rider	105	0
rider	171	0
rider	166	0
rider	225	0
rider	454	0
rider	239	0
rider	96	-0.29572764217074954
rider	545	0
rider	483	0
rider	112	0
rider	315	0
rider	476	-0.063496750801178337
rider	99	0
rider	522	0
rider	469	-0.3508312400973197
rider	318	0
rider	119	0
rider	189	-0.44118100641178515
rider	49	0
rider	411	0
rider	261	0
rider	565	-0.71028571351767456
rider	60	0
rider	102	0
rider	20	0
rider	109	0
rider	485	0
rider	382	0
rider	417	0
rider	184	0
rider	458	0
rider	209	-1.9499850282087805
rider	377	-0.21207334602742689
rider	211	-1.5106106438852249
rider	596	-1.6221879287521705
rider	291	0
rider	327	-0.21207334602742711
rider	547	0
rider	247	0
rider	1	0
rider	499	0
rider	351	-0.66557853735499606
rider	582	-0.74005613002265846
rider	197	0
rider	202	0
rider	568	0
rider	283	0
rider	576	0
rider	172	0
rider	455	0
rider	329	-0.50935522187866766
rider	213	0
rider	68	0
rider	79	0
rider	69	0
rider	123	0
rider	511	-0.61404286980324629
rider	45	0
rider	321	0
rider	512	0
rider	603	0
rider	352	0
rider	300	0
rider	378	0
rider	150	-2.6649567845673081
rider	473	0
rider	311	0
rider	353	0
rider	510	-1.6850140487708769
rider	540	0
rider	100	0
rider	144	0
rider	527	0
rider	420	-0.20203187724003913
rider	252	0
rider	531	0
rider	533	0
rider	223	-0.21207334602742689
rider	271	0
rider	160	0
rider	435	0
rider	345	0
rider	83	-0.050164763283883973
rider	580	0
rider	154	0
rider	253	0
rider	33	-0.212073346027427
rider	131	0
rider	515	-0.073519994794033483
rider	544	0
rider	309	-0.16870115076343062
rider	240	0
rider	320	0
rider	400	0
rider	407	-0.0086933694047326426
rider	457	0
rider	574	0
rider	294	0
rider	128	0
rider	308	-0.79434667072655962
rider	583	0
rider	75	0
rider	470	0
rider	204	0
rider	324	0
rider	134	-0.0063106097476852696
rider	532	-1.4449230277398435
rider	383	0
rider	174	0
rider	50	-0.42414669205485467
rider	90	0
rider	53	0
rider	191	0
rider	161	0
rider	106	0
rider	506	0
rider	295	0
rider	94	0
rider	523	0
rider	572	0
rider	24	0
rider	496	-0.41204195145942246
rider	40	-0.21207334602742689
rider	297	0
rider	168	0
rider	402	-0.54322295444959279
rider	551	0
rider	4	0
rider	65	0
rider	553	0
rider	484	0
rider	15	-0.96877553017885076
rider	54	-1.3040889322966742
rider	13	-1.0119483599277199
rider	206	-1.4070643606704305
rider	314	-0.21207334602742689
rider	453	0
rider	133	0
rider	597	0
rider	175	0
rider	51	0
rider	21	0
rider	412	0
rider	227	-0.21207334602742706
rider	164	0
rider	298	0
rider	129	0
rider	334	0
rider	585	0
rider	85	0
rider	149	-0.19869556824964896
rider	600	0
rider	414	0
rider	381	0
rider	215	0
rider	365	-0.21207334602742733
rider	288	0
rider	312	0
rider	235	0
rider	3	0
rider	233	0
rider	535	0
rider	500	0
rider	548	0
rider	63	0
rider	601	0
rider	498	0
rider	471	-0.21207334602742711
rider	452	0
rider	480	0
rider	465	0
rider	380	0
rider	263	0
rider	428	-0.72894772263346663
rider	139	0
rider	10	0
rider	549	0
rider	387	0
rider	336	0
rider	27	0
rider	136	0
rider	28	0
rider	508	0
rider	190	0
rider	110	0
rider	359	0
rider	228	0
rider	460	0
rider	286	0
rider	409	0
rider	477	0
rider	292	0
rider	408	0
rider	344	-0.7192265746614348
rider	93	-0.22713336112025218
rider	259	0
rider	108	-0.14034035790545329
rider	501	-0.21207334602742711
rider	503	0
rider	524	0
rider	170	0
rider	266	0
rider	178	0
rider	89	0
rider	116	0
rider	2	0
rider	347	0
rider	494	0
rider	487	-0.23000124731695148
rider	188	0
rider	284	0
rider	419	0
rider	258	0
rider	289	-1.8645900882587065
rider	11	0
rider	176	0
rider	595	0
rider	187	0
rider	564	0
rider	243	0
rider	113	0
rider	272	0
rider	437	0
rider	224	0
rider	157	0
rider	167	0
rider	556	0
rider	541	0
rider	562	0
rider	375	0
rider	244	0
rider	475	0
rider	436	0
rider	82	0
rider	459	0
rider	396	0
rider	534	0
rider	337	0
rider	393	0
rider	366	0
rider	530	0
rider	587	0
rider	98	0
rider	404	0
rider	199	0
rider	71	0
rider	317	0
rider	279	0
rider	155	0
rider	25	0
rider	464	-0.21207334602742711
rider	431	0
rider	201	0
rider	488	0
rider	379	0
rider	367	0
rider	307	0
rider	559	0
rider	495	0
rider	97	0
rider	73	0
rider	360	0
rider	120	0
rider	234	0
rider	221	0
rider	401	0
rider	461	-0.17778272746786783
rider	348	0
rider	66	0
rider	448	0
rider	374	0
rider	169	0
rider	147	0
rider	7	-0.41043263542099639
rider	156	0
rider	55	0
rider	103	0
rider	594	0
rider	127	0
rider	440	0
rider	427	0
rider	232	0
rider	504	0
rider	52	0
rider	405	0
rider	514	0
rider	397	0
rider	543	0
rider	517	0
rider	114	0
rider	23	0
rider	64	0
rider	301	0
rider	333	0
rider	80	0
rider	256	0
rider	592	0
rider	361	0
rider	588	0
rider	554	0
